tweet_text,sentiment
"➖50% OFF ON THE NEW PROTECTIVE   CASE 'MELANGE' FOR THE iPHONE 12 ‼️    ❤️SLIM &amp; PROTECTIVE  💙STYLISH &amp; FUNCTIONAL  💜DROP PROTECTION CORNERGUARD® TECHNOLOGY  💛PRECISED CRAFTSMANSHIP, DETAILED DESIGN    ⭕️⭕️ Use the promo code : 50iPhone12 ⭕️⭕️    🛒https://t.co/kgOlplSLG9 / #iPhone12",1
"New #iPhone12 to be released on October 23rd. Pre-orders starting tomorrow, October 16th. Apple is introducing with it #LiDAR, #MagSafe, and 5G.    #vuiagency #technology #voiceassistant #vui #apple #iphone #siri #naturallanguageunderstanding #voiceai #ai    https://t.co/WtdbxBdoCb",0
"Ppl talking bout how it’s unfair from Apple to take charging bricks and earphones from the box, while we here in North Africa so used to buying phones and those sold separately that it doesn’t even surprise us anymore 😤 #AppleEvent #iPhone12Pro #iPhone12 #NorthAfrica",2
"Everytime when new iPhone launches, log gurda bechne ka rola laga dete he. Tell me seriously what is the price of gurda??  #iPhone12",2
These 8 new Apple iPhone 12 features are not available on any Android smartphone    #apple #iphone12 #android #Smartphones  #ios14homescreen     https://t.co/I4AXKzRB3P,2
@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chances (ends 11/4) 👉 https://t.co/HaSvdbmVi8 #apple #iphone12 #giveaway #winner #supmycase,1
Mention that friend jiska Gurda bech k aap iPhone 12 Lena chahty Hain.  #iPhone12  #DostiGroup,1
Great phone @gavinsgadgets really helps us understand which device has which lens. #iPhone12 #iPhone12Pro #iPhone12ProMax https://t.co/CfAopMaPre,0
@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chances (ends 11/4) 👉 https://t.co/QtWQYvURXL #apple #iphone12 #giveaway #winner #supmycase,1
"Tomorrow afternoon we'll be doing a full round up and comparison of all the best iPhone 12 and iPhone 12 Pro deals in the UK, across every network. If you'd like this in your inbox, register here: https://t.co/dXvg9fEFZ9    #iPhone12 #iPhone12Pro",0
@Apple Please include the flag of #Artsakh in your emojis list once #iphone12 is out!!! #StopAzerbaijaniAggression #ArtsakhStrong #StopAliyev #StopErdogan #StopTurkey #StopAzerbaijan #RecognizeArtsakh #SanctionTurkey #SanctionAzerbaijan #ErdoganHitler,2
So all the prominent tech Youtubers in the US/UK/CA/CH/JP/KOR/EU(some) are now in possession of the new iPhones.     Wonder how it feels to be that special.. 💭💭💭    #5G #iPhone12,1
Not sure why people are complaining about no charger in the #iPhone12 box. It’s saving the environment with a smaller box and if you can pay $800 for a new phone then you can get a $15 fast charger or you probably have a USB port or two at home to plug it in,1
"@briantong Since 2017, I've been using a @SamsungMobileUS #GalaxyS8. However, I'm attracted to  @Apple #iPhone12 design having had both the #iphone4s &amp; #iphone5s.",1
I’m lucky enough to buy an iPhone before #iPhone12 launch..got a charger and earphones for free!😁✌🏻,1
@EE #iphone12 do I need a specific 5G plan or will my existing one work?,1
@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chances (ends 11/4) 👉 https://t.co/XAorOVLc4w #apple #iphone12 #giveaway #winner #supmycase,1
Who else thinks it is ridiculous for a company selling its smartphone without a charger? Sorry @Apple but I'm not buying iPhones without the charger in the box. #iPhone12,2
Who said “watu wanacomplain bei ya iphone 12 sio the target market...buy your android and go “ ? 🤣🤣🤣 #iphone12,2
Year 2020 - Apple launched iphone 12 globally. Charger needs to be purchased separate.   Year 2025 - Apple launched DIY iphone kit for iPhone 15. All parts needs to be purchased separately.  #iPhone12  #Apple12,2
"Hey @Apple I'm not buying a phone without the headphones and charger. So after 10 years with iPhones, my next phone will be one that has at least a charger in the box. #iPhone12",2
The #iPhone12 News Is The Ultimate Time-Is-Flying-In-2020 Realisation.    #iPhone #AppleEvent #Apple,2
iPhone 12 and iPhone 12 Pro Appears on Antutu — How Does it Fare Against its Qualcomm Counterpart? #iphone #apple #iphone12 https://t.co/efrbUughHB,2
I’d rather support free people of Belarus than buy #iphone12 #AppleCensorsBelarus,2
I see it  I like it  I want it  I check the price  I'm very poor  I put it back  #iPhone12,2
@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chances (ends 11/4) 👉 https://t.co/rRNPCPh3KE #apple #iphone12 #giveaway #winner #supmycase,2
@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chances (ends 11/4) 👉 https://t.co/eNPLmAtTwN #apple #iphone12 #giveaway #winner #supmycase,2
Where’s the environmental impact in that or is this just another excuse for you to sell your products separately and make profit one way or the other? What a selfish move #iPhone12 #Apple,2
@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chances (ends 11/4) 👉 https://t.co/nLvLjsRZME #apple #iphone12 #giveaway #winner #supmycase,1
iPhone 12 launches  It’s kidney jokes time.  #iPhone12   #AppleEvent,2
The new iPhone 12’s come in a smaller box with no charger or earphones included. This will reduce 2 million metric tons of carbon emissions annually. But what if I buy the charger separately wouldn’t that be sold in a box too and incur shipping cost as well? #iphone12 #apple,2
Boycott @Apple for such disrespect lol   @iPhoneFeedback   #iPhone12 #BoycottApple,2
"The new Apple iPhone 12 is that same ""diwali ki mithai"" that comes back to us after making yearly round.  #iPhone12  #appleiphone12",1
Is this an unpopular opinion? #iPhone12 #Apple   https://t.co/clhLZC2rKN,1
"The #iPhone12 has already attracted a lot of attention, but it's @Apple's shifting strategy that is the real winner.    Here's my article published on @ChannelNewsAsia - 'Apple is ahead of the curve with iPhone 12. That may be a problem.' https://t.co/F7erk3MhQP #IMDImpact",1
Imagine convincing a customer buying an iPhone for the first time ever that the box comes without a charger and the customer goes like ‘I think you’ve been mistaken how can a phone be sold without a charger’. I feel sorry for the sales team already #apple #iphone12,2
It’s kidney jokes time😐😏  #iPhone12,2
"@MKBHD Unless it’s the new #iPhone12, we don’t wanna see it 😩😩😩😩😩😩😩😩😩😩😩😩",2
@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chances (ends 11/4) 👉 https://t.co/BPY2Kift2b #apple #iphone12 #giveaway #winner #supmycase,2
New iPhone 12 &amp; 12 Pro Cases from Spigen:    Tough Armor - https://t.co/84vvFy6tVt  Slim Armor Wallet - https://t.co/wq0yAvpY8X  Quartz Hybrid - https://t.co/Ne2aCeGtX6  Liquid Air Armor - https://t.co/9j5mwqQTWl    #iPhone12 #iPhone12mini #iPhone12Pro #iPhone12ProMax #Spigen,1
"How iPhone 12 compares to its rivals: Galaxy S20, S20 FE, Pixel 5, OnePlus 8T https://t.co/gY8cmrtJ2N #iphone12 #ios14 #ios #apple #galaxys20 #galaxys20FE #pixel5 #oneplus8t #android #android10 #android11",1
"Advocacy Marketing: How Apple, Uber and Southwest Airlines Do it     https://t.co/ebTfPxGsmd via @thepukket     #apple #iPhone12 #iphonex #SouthwestAirlines #uber #advocacymarketing",1
Poll Time 🗳    Which color to choose 👀    #iPhone12ProMax #iPhone12Pro #iPhone12 #iphone,0
The day Warren Buffet buys an Apple product is when I'll buy an Apple product....    You know why rich men don't use such brands much? Its because they already are wealthy...    High Brands  in shopping malls are only there to make PEOPLE LOOK RICH that are not.. #iPhone12 #iPhone,1
@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chances (ends 11/4) 👉 https://t.co/x8bNU7L34K #apple #iphone12 #giveaway #winner #supmycase,1
"@tomsguide I should not have to pay extra for Apple not including the power adapter and Ear Pods in a brand new iPhone box. Saving the environment is important! However, charging extra is not acceptable!That is a business profit decision! #Apple #AppleiPhone #AppleiPhone12 #iPhone #iPhone12",2
#Apple stock had dropped to under $120. per share early this morning.  Time to reconsider the decision to eliminate headphones and charger??  Ya think??? 😉    #iPhone12 #iPhone12Pro,1
C in Iphone stands for cheap!  #iPhone12,2
"Ok, so who’s getting the Pro Max this year who wouldn’t have if it wasn’t for the dramatic camera/sensor improvements?    #iPhone12 #FirstWorldProblems",1
Can we just end the era of Iphone and kidney wale jokes?    Bs bhaiii bohot hogyaaa ab🙏🙏    #iPhone12ProMax #iPhone12 @Apple,2
"Only one company is WAY ahead in the 5G race, and it’s @TMobile. #TeamMagenta #iPhone12 https://t.co/zQOSwfCtg9",2
I honestly think this gen iPhone is not up to the standard it set before😑😑😑  #iPhone12  #AppleEvent #Smartphones #Samsung,2
"@tomsguide I would rather it be a consumer choice. Apple should offer the accessories for free to consumers that really want them new with their purchase. I rely on getting new power adapter, power cable and ear pods when I get a brand new iPhone! #Apple #AppleiPhone #iPhone #iPhone12",1
Make more emojis instead of a new iphone if you don’t have anymore good ideas @Apple #iPhone12,1
"I can’t understand this at all    #iPhone12 in US $799  in India ₹79,900    11 inch #iPadPro in US $799  in India ₹71,900    Why is it like this?! I know there is a price hike due to tariffs.. But can someone explain me this?!    and please Apple don’t increase the price of the iPadPro🥺",2
What are u buying the #iphone12 #iphone12Pro or #iPhoneProMax @Apple,1
"As much as you are taking money, you should give the earphone, charger and 6 to 12 months data pack with the life time insurance of phone. i request to you, provide something good , not the egotistic thing. @Apple   #Apple12 #iPhone12 #iPhone12ProMax   #iPhone12Pro #iPhone11ProMax",1
I realized that I am trying to find out all of reasons to persuade myself that I must buy a new iPhone 🤦🏻‍♂️ #iPhone12,2
@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chances (ends 11/4) 👉 https://t.co/oqHDeE2e57 #apple #iphone12 #giveaway #winner #supmycase,1
What's your thought on the new iphones? Comment below  #AppleEvent #iPhone12,1
"Get my art printed on awesome products. Support me at Redbubble #RBandME:  https://t.co/kDqbj6AxYw #findyourthing #redbubble #Jesus #Bible #fineart Bible, Book of Genesis: Tower of Babel, Brugel (great) #iPhone12",1
"@Apple i cant believe im saying this but; after owning only iPhones since my 9th year in high school, i’m 29 now, i will no longer purchase anymore of them. your concept of not including charger or headphones is trash. whoever said it was a good idea needs to be fired!#iPhone12",2
Are you an iPhone User?     iPhone 12 Pro is coming - be excited! Available to pre-order tomorrow (available 23/10)    5G.   A14 Bionic.   All‑new design.   Ceramic Shield.  LiDAR scanner.     DM me if you want more info/pricing etc    #appleiphone12  #iphone12   #ipho…https://t.co/Vl3fpn4ORG,0
Is this an unpopular opinion? #iPhone12 #Apple   https://t.co/rwRhNdZXhY,1
ICYMI: #Razer revealed their own #iPhone12 product with a new #ArctechPro 2020 case designed specifically for the line. https://t.co/wDgaKjM8H3,1
@TechnicalGuruji iPhone 12   #iPhone12   #Apple,1
Would people be freaking out if it was Samsung who removed charging block and wired headphones from the box first? Or is it just Bc it’s Apple that’s the real issues here? #iPhone12Pro #iphone12,2
Which one are you planning to buy??    #iPhone12 #iPhone12mini #OnePlus8T .@OnePlus_IN .@oneplus .@Apple,0
November 11th: #MelodyofMemory release    November 12th: #iPhone12 Pro Max release (it’s about time I get rid of my dino-phone)    November 13th: #PS5     Yikes.. that’s gonna be a crazy week 🤦🏻‍♂️     My wallet: 🔥,1
Worth buying dithing the iPhone 11? #iPhone12 #AppleEvent #Apple   https://t.co/zLjJ07i0Q8,1
#iPhone12 is out and suddenly all my friends iphones are falling apart!    This is what brand can do to you!    #Apple12  #Apple #brandbias,2
Very disappointing #AppleEvent #Apple12 #iPhone12 #iPhone12Pro #iPhone12ProMax #iPhone #iPhone12mini #iPhone12Series #iPhonemini 👎🏻👎🏻👎🏻. This is very bad move and unfair marketing by @Apple atleast they can add #earpods in package  . This decision may reduce their market value,2
@Apple  Launch Plan by Year     2020 : Ship Without Ear pods and Charger  2021 : Ship the box without the phone   2022 : just Pay Apple and walk away    #iPhone12  #iPhone12Pro #AppleEvent #Apple,2
"The #iPhone12 is cool, but it just made the #iPhone 11 an even better deal    Read more: https://t.co/lLpfnYkw0d    #Reliyant #programming #coding #developer #coders #programmers #frontend #computerscience #software #machinelearning #AI #technews #technology #freelance #IT #Apple",1
Why does the #iPhone12 look like Apple have gone backwards and remodeled the #iPhone4? It’s smaller and thicker 🤔😂,2
"Apple: Alright team, we need a plan to make more money.  Employee: How about we sell only the box and charge extra for the iPhone?  Apple: * Makes employee the CEO*    #Iphone   #iphone12  #making_ameer_also_garib",2
No charger automatically means no iphone for me. The cost of charger is not much but when I am spending 70k a new phone why should I spend another 2000-3000 on something that is a must for a phone #iphone12,2
@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chances (ends 11/4) 👉 https://t.co/sPk6uzlHbm #apple #iphone12 #giveaway #winner #supmycase,2
This is why I am against #iPhone12 and everything Apple. They cause so much damage to Africa. https://t.co/jL55HtBdM3,2
People who still laugh on iPhone/kidney jokes are real life Internet explorer  .  .  .  .  #iPhone12ProMax #kidneyjokes #iPhone12Pro #iPhone12 #iPhone,2
Can someone please #Help #Sos   Where do I sell my kidney for buying the #iphone12 with the new #MagSafe accessories??  Some contact before October 30th wud b nice.      #iphone #technology #humour,2
Is Iphone 12 better than Iphone 11 ?  #iPhone12,1
In case you missed it #icymi     Here’s my newest blog on Applefanboi.    What You Need To Know To Go Pro🚀    #iPhone12 #iPhone12ProMax #AppleFanBoi #DolbyVision #A14Bionic #SuperRetina #CeramicShield #OLED #I1 #iOS14 #AppleEvent #SteveJobs #ANewEraForiPhone     https://t.co/ZUP4igUuHe,1
So #iPhone12 doesn't have a charger and it is basically an iPhone 5 remastered. Other competitors are making phones with flexible screen and a good hardware. So much for #Apple being innovative,2
Which phone should i buy?  Oneplus 8T/ Oneplus 8pro/ iphone 11  @OnePlus_IN @OnePlus_Support @Apple @AppleSupport @TechnicalGuruji @geekyranjit #iPhone12 #Samsung #TheBigBillionDays #Pixel4a @TrakinTech,0
People gonna spend a lot of money on the #iPhone12 just to use the same 5 apps everyday.,2
@supcase_atl is giving away an #iPhone12 and this could be the tweet the wins! Enter everyday to increase your chances (ends 11/4) 👉 https://t.co/fGqNbjXV1r #apple #iphone12 #giveaway #winner #supmycase,1
"#Apple stick your #iPhone12 and your #censorship in your ""smoke passage"".     Recording of #offenses by law enforcement officials is permitted by #law, including the #identification of them.    #AppleCensorsBelarus",1
Want a new iPhone for free??!! True story this is how- just in time for the holidays!! #iPhone12 #iPhone12Pro via ⁦@CNN⁩  https://t.co/jKYiaWjrnI,1
